ft,REFS_REFS_VALID,REFS_ESM_VALID,REFS_BETA_ANGLE,REFS_SUN_ECLIPSE_EARTH_PENUMBRA_FLAG,REFS_SUN_ECLIPSE_EARTH_UMBRA_FLAG,REFS_SUN_ECLIPSE_MOON_PENUMBRA_FLAG,REFS_SUN_ECLIPSE_MOON_UMBRA_FLAG,REFS_POSITION_WRT_ECI1,REFS_POSITION_WRT_ECI2,REFS_POSITION_WRT_ECI3,REFS_VELOCITY_WRT_ECI1,REFS_VELOCITY_WRT_ECI2,REFS_VELOCITY_WRT_ECI3,REFS_ALTITUDE,REFS_LATITUDE,REFS_LONGITUDE,REFS_MODELED_SUN_VECTOR_BODY1,REFS_MODELED_SUN_VECTOR_BODY2,REFS_MODELED_SUN_VECTOR_BODY3,REFS_SUN_MODEL_VECTOR_ECI1,REFS_SUN_MODEL_VECTOR_ECI2,REFS_SUN_MODEL_VECTOR_ECI3,REFS_MOON_VECTOR_BODY1,REFS_MOON_VECTOR_BODY2,REFS_MOON_VECTOR_BODY3,REFS_MOON_MODEL_VECTOR_ECI1,REFS_MOON_MODEL_VECTOR_ECI2,REFS_MOON_MODEL_VECTOR_ECI3,REFS_NADIR_VECTOR_BODY1,REFS_NADIR_VECTOR_BODY2,REFS_NADIR_VECTOR_BODY3,ATT_DET_Q_BODY_WRT_ECI1,ATT_DET_Q_BODY_WRT_ECI2,ATT_DET_Q_BODY_WRT_ECI3,ATT_DET_Q_BODY_WRT_ECI4,ATT_DET_ATTITUDE_VALID,ATT_CMD_PRI_REF_DIR,ATT_CMD_PRI_CMD_VEC_BODY1,ATT_CMD_PRI_CMD_VEC_BODY2,ATT_CMD_PRI_CMD_VEC_BODY3,ATT_CMD_SEC_REF_DIR,ATT_CMD_SEC_CMD_VEC_BODY1,ATT_CMD_SEC_CMD_VEC_BODY2,ATT_CMD_SEC_CMD_VEC_BODY3,ATT_CMD_CMD_TARGET1,ATT_CMD_CMD_TARGET2,ATT_CMD_CMD_TARGET3,ATT_CMD_CMD_Q_BODY_WRT_ECI1,ATT_CMD_CMD_Q_BODY_WRT_ECI2,ATT_CMD_CMD_Q_BODY_WRT_ECI3,ATT_CMD_CMD_Q_BODY_WRT_ECI4,RADIO_SDR_TX,RADIO_SDR_RX_LOCK,RADIO_SDR_TEMP,POWER_IO5_PAYLOAD_PWR,ANALOGS_PL_TIRS_TEMP1,ANALOGS_PL_TIRS_TEMP2,ANALOGS_BUS_TEMP,ANALOGS_IMU_TEMP,ANALOGS_PL_COMMAND_TEMP,ANALOGS_PL_POWER_TEMP,ANALOGS_BATTERY1_TEMP,ANALOGS_BATTERY_VOLTAGE,ANALOGS_BATTERY_1_CURRENT,GPS_GPS_VALID,GPS_MSG_TRACKED_SATELLITES,CSS_RAW_SUN_SENSOR_DATA12,CSS_RAW_SUN_SENSOR_DATA15,ATT_CTRL_SUN_AVOID_FLAG
2025-06-28T19:30:49.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2254.8995200000004,-2201.8516200000004,6106.330800000001,-6.1585816,2.985961725,3.34860068,510.5,1.0986667216000001,1.8492729122,0.6288400000000001,-0.018520000000000002,-0.77732,-0.12184,0.91068,0.39472,0.9707600000000001,0.19256,-0.14328000000000002,-0.77756,0.56564,0.27468000000000004,-0.0002,1,0.0004,-0.021161792500000002,-0.7516181865,0.58234315,0.30902869800000005,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0211755515,-0.7514972120000001,0.582528613,0.3089724125,NO,NO,12,ON,5.4135,5.1725,4.339,8.145,10.689,10.8765,6.079,12.3,0.554,NO,0,0,44,NO
2025-06-28T19:30:51.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2242.57684,-2195.8743200000004,6113.013000000001,-6.164083615,2.991341835,3.33361053,510.5,1.1006667217000001,1.8478183666,0.6288,-0.020040000000000002,-0.77732,-0.12184,0.91068,0.39472,0.9712000000000001,0.1904,-0.14332,-0.77756,0.56564,0.27468000000000004,-0.0002,1,0.00028000000000000003,-0.0219735035,-0.7515549770000001,0.5827375690000001,0.308381593,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.022008618,-0.7514733775000001,0.58287086,0.308326036,NO,NO,12,ON,5.4375,5.1245,4.3145,8.16,10.668000000000001,10.7725,6.079,12.3,0.4685,NO,0,0,46,NO
2025-06-28T19:30:53.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2230.2432000000003,-2189.88628,6119.665220000001,-6.1695554150000005,2.996707255,3.31860417,510.5,1.1026667218000001,1.8461820028,0.6287600000000001,-0.021320000000000002,-0.77732,-0.12184,0.91068,0.39472,0.9716000000000001,0.18828,-0.14328000000000002,-0.77756,0.56564,0.27464,-0.0002,1,0.0004,-0.0228249765,-0.751559736,0.583035301,0.307744734,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.022841656000000002,-0.751448619,0.58321239,0.30767928050000004,NO,NO,12,ON,5.3655,5.1485,4.339,8.135,10.668000000000001,10.731,6.079,12.3,0.499,NO,0,0,44,NO
2025-06-28T19:30:55.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2217.8986400000003,-2183.8875000000003,6126.287420000001,-6.174996975,3.002057955,3.30358168,510.5,1.1046667219000001,1.8447274572,0.6287200000000001,-0.02264,-0.77732,-0.12184,0.91068,0.39472,0.9720000000000001,0.18616000000000002,-0.14328000000000002,-0.77756,0.56564,0.27464,-0.00024000000000000003,1,0.00048000000000000007,-0.023667676000000002,-0.7515636815000001,0.5833367025,0.30709960150000004,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0236746645,-0.7514229370000001,0.5835532025000001,0.3070321475,NO,NO,12,ON,5.4135,5.0515,4.3145,8.175,10.752,10.7935,6.079,12.3,0.5295,NO,0,0,46,NO
2025-06-28T19:30:57.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2205.54324,-2177.87804,6132.879540000001,-6.1804082650000005,3.0073939100000002,3.2885431350000003,510.5,1.1073333887,1.8430910934,0.62868,-0.024,-0.77732,-0.12184,0.91068,0.39472,0.9724400000000001,0.18400000000000002,-0.14324,-0.77756,0.56564,0.27464,-0.0002,1,0.0005600000000000001,-0.024523546,-0.7515608180000001,0.5836501900000001,0.306443124,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.024507643000000003,-0.7513963315000001,0.583893297,0.3063846375,NO,NO,12,ON,5.3175,5.221,4.364,8.18,10.5635,10.8765,6.079,12.3,0.5115000000000001,NO,0,0,45,NO
2025-06-28T19:30:59.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2193.17704,-2171.8579400000003,6139.441580000001,-6.18578926,3.012715095,3.2734886050000003,510.5,1.1093333888,1.8414547296,0.6286,-0.025200000000000004,-0.77732,-0.12184,0.91068,0.39472,0.97284,0.18196,-0.14320000000000002,-0.77756,0.56564,0.27464,-0.00024000000000000003,1,0.00072,-0.025364765,-0.7515816945,0.5839174460000001,0.305813671,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0253405895,-0.7513688025,0.5842326735000001,0.30573675100000003,NO,NO,12,ON,5.3175,5.0760000000000005,4.339,8.18,10.71,10.7935,6.079,12.3,0.603,NO,0,0,46,NO
2025-06-28T19:31:01.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2180.8001000000004,-2165.8272,6145.973480000001,-6.191139935,3.0180214850000002,3.25841817,510.5,1.1113333889,1.8398183658,0.62856,-0.026680000000000002,-0.77732,-0.12184,0.91068,0.39472,0.9732000000000001,0.17980000000000002,-0.14324,-0.77756,0.56564,0.27464,-0.00028000000000000003,1,0.0006000000000000001,-0.026170965,-0.7515227280000001,0.5842973340000001,0.30516437500000004,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0261735035,-0.7513403495000001,0.584571331,0.305088489,NO,NO,12,ON,5.3655,5.1485,4.2895,8.16,10.668000000000001,10.7935,6.079,12.3,0.5725,NO,0,0,47,NO
2025-06-28T19:31:03.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2168.4125000000004,-2159.78586,6152.475240000001,-6.196460265,3.02331305,3.243331895,510.5,1.1133333890000001,1.838182002,0.62848,-0.02808,-0.77732,-0.12184,0.91068,0.39472,0.9736400000000001,0.1776,-0.14324,-0.7776000000000001,0.56564,0.2746,-0.00024000000000000003,1,0.00064,-0.027023813,-0.7515044175000001,0.5846292265,0.304498755,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.027006384,-0.751310973,0.5849092690000001,0.3044398525,NO,NO,12,ON,5.3415,5.0760000000000005,4.2895,8.19,10.689,10.835,6.079,12.3,0.5295,NO,0,0,47,NO
2025-06-28T19:31:05.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2156.0142800000003,-2153.73396,6158.946800000001,-6.20175022,3.028589765,3.228229865,510.5,1.1153333891000001,1.8365456382,0.62844,-0.029640000000000003,-0.77732,-0.12184,0.91068,0.39472,0.9740000000000001,0.17544,-0.14328000000000002,-0.7776000000000001,0.56564,0.2746,-0.00024000000000000003,1,0.00044,-0.027818771500000002,-0.75140627,0.5850475935,0.30386517900000004,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.027839230000000003,-0.751280673,0.585246488,0.303790842,NO,NO,12,ON,5.221,5.221,4.4135,8.2,10.71,10.856,6.079,12.3,0.481,NO,0,0,48,NO
2025-06-28T19:31:07.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2143.6055,-2147.6715000000004,6165.388140000001,-6.207009785,3.03385161,3.213112145,511,1.1173333892000001,1.8349092744,0.6283200000000001,-0.03096,-0.77732,-0.12184,0.91068,0.39472,0.9744,0.17328000000000002,-0.14328000000000002,-0.7776000000000001,0.56564,0.2746,-0.0002,1,0.0005600000000000001,-0.028676119500000003,-0.751421246,0.5853391250000001,0.303186246,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.028672040500000003,-0.7512494500000001,0.585582987,0.3031414585,NO,NO,12,ON,5.245,5.1000000000000005,4.389,8.205,10.71,10.752,6.079,12.3,0.5965,NO,0,0,47,NO
2025-06-28T19:31:09.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2131.18626,-2141.5985600000004,6171.79924,-6.212238925,3.03909855,3.19797882,511,1.120000056,1.8332729106,0.62824,-0.032720000000000006,-0.77732,-0.12184,0.91068,0.39472,0.9747600000000001,0.17104000000000003,-0.1434,-0.7776000000000001,0.56564,0.2746,-0.0002,1,0.00008,-0.029435540000000003,-0.7512471915000001,0.5858626745000001,0.3025328625,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0295048135,-0.751217303,0.5859187650000001,0.302491703,NO,NO,12,ON,5.221,5.1245,4.339,8.215,10.689,10.856,6.079,12.3,0.542,NO,0,0,49,NO
2025-06-28T19:31:11.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2118.75658,-2135.51512,6178.180060000001,-6.217437615,3.04433057,3.182829955,511,1.1220000561,1.8316365468,0.62816,-0.03388,-0.77732,-0.12184,0.91068,0.39472,0.97516,0.16892000000000001,-0.14336000000000002,-0.7776000000000001,0.56564,0.27456,-0.0002,1,0.00036,-0.030311344,-0.7512987360000001,0.5860875575000001,0.301882107,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0303375495,-0.7511842325,0.5862538225,0.301841576,NO,NO,12,ON,5.3175,5.003,4.339,8.205,10.7935,10.689,6.079,12.3,0.621,NO,0,0,49,NO
2025-06-28T19:31:13.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2106.3165200000003,-2129.42124,6184.53056,-6.22260584,3.04954764,3.16766563,511,1.1240000562,1.830000183,0.6280800000000001,-0.0356,-0.77732,-0.12184,0.91068,0.39472,0.97552,0.16676000000000002,-0.14344,-0.7776000000000001,0.56564,0.27456,-0.00024000000000000003,1,-0.00008,-0.031046952500000002,-0.7511373910000001,0.5865821280000001,0.30124759500000003,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.031170246500000002,-0.751150239,0.586588159,0.30119107900000003,NO,NO,12,ON,5.245,4.9545,4.339,8.215,10.7935,10.752,6.079,12.3,0.5235,NO,0,0,50,NO
2025-06-28T19:31:15.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2093.86618,-2123.31694,6190.850700000001,-6.227743565,3.054749735,3.152485915,511,1.1260000563,1.828182001,0.628,-0.037320000000000006,-0.77732,-0.12184,0.91068,0.39472,0.9758800000000001,0.16448000000000002,-0.14352,-0.7776000000000001,0.5656800000000001,0.27456,-0.0002,1,-0.00048000000000000007,-0.031846900000000004,-0.7509900095,0.5870665085000001,0.30058725150000004,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0320029035,-0.7511153220000001,0.5869217735000001,0.30054021150000004,NO,NO,12,ON,5.3415,5.1485,4.2895,8.19,10.605500000000001,10.8145,6.079,12.3,0.5965,NO,0,0,52,NO
2025-06-28T19:31:17.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2081.40558,-2117.20226,6197.140480000001,-6.23285077,3.0599368300000003,3.137290885,511,1.1280000564000001,1.8265456372,0.6278800000000001,-0.03864,-0.77736,-0.12184,0.91068,0.39472,0.9762400000000001,0.16236,-0.14352,-0.7776000000000001,0.5656800000000001,0.27456,-0.0002,1,-0.00036,-0.032682253,-0.7509943815000001,0.5873584225,0.299915643,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0328355195,-0.7510794820000001,0.5872546660000001,0.29988897550000004,NO,NO,12,ON,5.197,5.2695,4.4135,8.22,10.689,10.7935,6.079,12.3,0.554,NO,0,0,52,NO
2025-06-28T19:31:19.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2068.9348,-2111.07722,6203.39986,-6.23792743,3.065108905,3.12208062,511,1.1300000565000001,1.8247274552,0.6278400000000001,-0.039560000000000005,-0.77732,-0.12184,0.91068,0.39472,0.9766000000000001,0.16032000000000002,-0.14336000000000002,-0.7776000000000001,0.5656800000000001,0.27456,-0.00024000000000000003,1,0.0002,-0.0336069855,-0.7511106045,0.587473923,0.29929553950000004,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.033668094,-0.7510427185,0.5875868365,0.29923737100000003,NO,NO,12,ON,5.3415,5.6765,4.339,8.215,10.731,10.7725,6.079,12.3,0.4685,NO,0,0,52,NO
2025-06-28T19:31:21.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2056.45388,-2104.94184,6209.6288,-6.242973525,3.070265925,3.10685519,511,1.1326667233,1.8230910914,0.6277600000000001,-0.041080000000000005,-0.77732,-0.12184,0.91068,0.39472,0.97696,0.15816000000000002,-0.1434,-0.7776000000000001,0.5656800000000001,0.27456,-0.00024000000000000003,1,0.00004,-0.0344037585,-0.7510316475000001,0.5878614015,0.29864162250000004,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0345006255,-0.751005032,0.5879182835000001,0.2985853995,NO,NO,12,ON,5.1485,6.2435,4.4135,8.245000000000001,10.7725,10.7935,6.0555,12.3,0.4565,NO,0,0,53,NO
2025-06-28T19:31:23.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2043.9629200000002,-2098.7961600000003,6215.827260000001,-6.247989025,3.0754078700000003,3.0916146700000002,511,1.1346667234,1.8212729094,0.6276400000000001,-0.042760000000000006,-0.77732,-0.12184,0.91068,0.39472,0.97728,0.15592,-0.14348000000000002,-0.7776000000000001,0.5656800000000001,0.27452000000000004,-0.00024000000000000003,1,-0.00032,-0.0351813595,-0.750883849,0.588332378,0.2979945135,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.035333113,-0.7509664220000001,0.5882490075000001,0.29793306150000004,NO,NO,12,ON,5.1245,6.8005,4.364,8.235,10.605500000000001,10.8145,6.079,12.3,0.4625,NO,0,0,55,NO
2025-06-28T19:31:25.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2031.46196,-2092.64022,6221.99524,-6.252973905,3.080534715,3.07635914,511,1.1366667235,1.8194547274,0.62756,-0.0444,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9776400000000001,0.15368,-0.14352,-0.7776000000000001,0.5656800000000001,0.27452000000000004,-0.0002,1,-0.0006000000000000001,-0.035988179,-0.7507551610000001,0.5887752860000001,0.2973469375,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0361655555,-0.7509268895000001,0.5885790080000001,0.29728035750000004,NO,NO,12,ON,5.1725,6.892,4.339,8.24,10.668000000000001,10.856,6.0555,12.3,0.554,NO,0,0,55,NO
2025-06-28T19:31:27.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2018.9510400000001,-2086.47402,6228.1327,-6.25792815,3.085646435,3.06108867,511,1.1386667236,1.8178183636,0.62744,-0.0456,-0.77732,-0.12184,0.91068,0.39472,0.97796,0.15156,-0.14352,-0.7776000000000001,0.5656800000000001,0.27452000000000004,-0.0002,1,-0.00036,-0.036848043000000004,-0.750793751,0.589014404,0.2966698445,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0369979525,-0.7508864335000001,0.5889082840000001,0.296627289,NO,NO,12,ON,5.1485,6.984,4.339,8.25,10.752,10.7725,6.0555,12.3,0.499,NO,0,0,55,NO
2025-06-28T19:31:29.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,2006.43026,-2080.2976400000002,6234.23958,-6.262851725,3.09074301,3.045803335,511,1.1406667237,1.8160001816,0.62736,-0.04712,-0.77732,-0.12184,0.91068,0.39472,0.9783200000000001,0.14936000000000002,-0.14352,-0.7776000000000001,0.5656800000000001,0.27452000000000004,-0.0002,1,-0.0005200000000000001,-0.0376663995,-0.75070055,0.5894034365,0.2960295855,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0378303015,-0.7508450550000001,0.5892368355000001,0.2959738565,NO,NO,12,ON,5.1725,6.915,4.389,8.26,10.689,10.835,6.0555,12.3,0.5965,NO,0,0,56,NO
2025-06-28T19:31:31.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1993.8996600000003,-2074.11106,6240.3159000000005,-6.267744615,3.09582441,3.030503215,511,1.1426667238000001,1.8141819996,0.6272800000000001,-0.04852,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9786400000000001,0.14720000000000003,-0.14348000000000002,-0.7776000000000001,0.5656800000000001,0.27452000000000004,-0.0002,1,-0.0005200000000000001,-0.038506173000000005,-0.750652702,0.589733673,0.2953844795,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.038662603000000004,-0.7508027530000001,0.589564662,0.29532006050000004,NO,NO,12,ON,5.1725,6.777,4.364,8.27,10.689,10.8975,6.0555,12.3,0.542,NO,0,0,56,NO
2025-06-28T19:31:33.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1981.3593,-2067.9143400000003,6246.3616,-6.272606795,3.10089061,3.01518838,511,1.1446667239000001,1.8123638176,0.62712,-0.049760000000000006,-0.77732,-0.12184,0.91068,0.39472,0.97896,0.14508000000000001,-0.14348000000000002,-0.7776000000000001,0.5656800000000001,0.27448,-0.00024000000000000003,1,-0.00036,-0.039341033000000004,-0.750662189,0.5899979155,0.29472193750000003,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0394948555,-0.7507595285,0.5898917635,0.29466590200000004,NO,NO,12,ON,5.1485,6.708,4.488,8.27,10.668000000000001,10.7725,6.0555,12.3,0.5115000000000001,NO,0,0,56,NO
2025-06-28T19:31:35.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1968.8092400000003,-2061.7075200000004,6252.37664,-6.27743824,3.105941585,2.99985891,511,1.1473333907,1.8103638174,0.62704,-0.05124,-0.7772800000000001,-0.12184,0.91068,0.39472,0.97928,0.14288,-0.14348000000000002,-0.7776000000000001,0.5656800000000001,0.27448,-0.0002,1,-0.00048000000000000007,-0.040178131000000006,-0.750581927,0.590365455,0.2940767215,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0403270575,-0.7507153815000001,0.5902181390000001,0.29401138250000003,NO,NO,12,ON,5.1485,6.6155,4.389,8.285,10.71,10.835,6.0555,12.3,0.47450000000000003,NO,0,0,56,NO
2025-06-28T19:31:37.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1956.2495600000002,-2055.49058,6258.36102,-6.282238925,3.110977315,2.984514875,511.5,1.1493333908,1.8085456354,0.62692,-0.05256,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9796,0.1408,-0.14348000000000002,-0.7776000000000001,0.5656800000000001,0.27448,-0.00024000000000000003,1,-0.00044,-0.040997708,-0.7505487935,0.5906694885,0.293436965,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.041159208,-0.7506703115000001,0.5905437885,0.293356502,NO,NO,12,ON,5.1725,6.4995,4.2895,8.265,10.668000000000001,10.7935,6.0555,12.3,0.5965,NO,0,0,58,NO
2025-06-28T19:31:39.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1943.6803200000002,-2049.26362,6264.314700000001,-6.28700883,3.115997775,2.96915636,511.5,1.1513333909,1.8067274534,0.6268,-0.053880000000000004,-0.77732,-0.12184,0.91068,0.39472,0.9798800000000001,0.13864,-0.14348000000000002,-0.7776000000000001,0.5656800000000001,0.27448,-0.00028000000000000003,1,-0.00036,-0.0418208445,-0.7505229160000001,0.5909679705,0.292785293,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.041991306500000006,-0.7506243185,0.5908687115000001,0.29270126150000003,NO,NO,12,ON,5.1245,6.4065,4.364,8.275,10.668000000000001,10.8765,6.0555,12.3,0.548,NO,0,0,60,NO
2025-06-28T19:31:41.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1931.10156,-2043.0266000000001,6270.23764,-6.291747935,3.121002935,2.95378343,511.5,1.153333391,1.8047274532,0.62672,-0.05528,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9802000000000001,0.13644,-0.14344,-0.7776000000000001,0.5656800000000001,0.27448,-0.00024000000000000003,1,-0.00032,-0.042693730500000006,-0.7504835160000001,0.591281637,0.29212628,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.0428233515,-0.7505774035,0.5911929075000001,0.29204566200000004,NO,NO,12,ON,5.221,6.36,4.4385,8.290000000000001,10.605500000000001,10.731,6.0555,12.3,0.554,NO,0,0,60,NO
2025-06-28T19:31:43.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1918.5133400000002,-2036.7796200000003,6276.12982,-6.296456215,3.1259927800000002,2.93839617,511.5,1.1553333911,1.8029092712,0.6266,-0.05668,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9805200000000001,0.13428,-0.14344,-0.7776000000000001,0.5656800000000001,0.27448,-0.00024000000000000003,1,-0.00032,-0.0435144935,-0.750438683,0.5916018820000001,0.2914712425,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.043655342,-0.7505295655,0.5915163760000001,0.291389704,NO,NO,12,ON,5.245,6.2435,4.488,8.285,10.6475,10.835,6.0555,12.3,0.542,NO,0,1,60,NO
2025-06-28T19:31:45.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1905.9157400000001,-2030.52266,6281.9912,-6.301133645,3.13096728,2.92299465,511.5,1.1573333912000001,1.800909271,0.62648,-0.057960000000000005,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9808000000000001,0.13216,-0.1434,-0.7776000000000001,0.5656800000000001,0.27444,-0.00024000000000000003,1,-0.0002,-0.0443767465,-0.7504267455,0.5918728725000001,0.29082109100000003,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.044487277500000005,-0.750480805,0.5918391165,0.290733389,NO,NO,12,ON,5.1485,6.173,4.4385,8.3,10.71,10.7725,6.0555,12.3,0.481,NO,0,1,60,NO
2025-06-28T19:31:47.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1893.3088400000001,-2024.2557600000002,6287.82178,-6.3057802050000005,3.13592641,2.907578945,511.5,1.1593333913000001,1.799091089,0.62636,-0.059320000000000005,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9810800000000001,0.12996000000000002,-0.1434,-0.7776000000000001,0.5656800000000001,0.27444,-0.00024000000000000003,1,-0.00016,-0.045210270500000004,-0.7503853505,0.5921860505000001,0.29016123,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.045319156500000006,-0.7504311225,0.5921611295,0.29007671700000004,NO,NO,12,ON,5.1485,6.1495,4.4135,8.3,10.731,10.7725,6.0555,12.3,0.603,NO,0,0,61,NO
2025-06-28T19:31:49.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1880.6926400000002,-2017.9789600000001,6293.621520000001,-6.31039587,3.140870145,2.89214913,511.5,1.1613333914000001,1.7970910888,0.6262000000000001,-0.060640000000000006,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9813600000000001,0.1278,-0.1434,-0.7776000000000001,0.5656800000000001,0.27444,-0.00024000000000000003,1,-0.00004,-0.046063573000000003,-0.750369187,0.5924658690000001,0.28949684800000003,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.046150978,-0.7503805170000001,0.5924824135000001,0.28941968900000004,NO,NO,12,ON,5.0515,6.0085,4.339,8.305,10.7725,10.731,6.0555,12.3,0.5355,NO,0,0,63,NO
2025-06-28T19:31:51.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1868.0672600000003,-2011.6922800000002,6299.390380000001,-6.3149806250000005,3.14579847,2.87670528,511.5,1.1640000582,1.7950910886,0.6260800000000001,-0.06208,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9816400000000001,0.12564,-0.1434,-0.7776000000000001,0.56572,0.27444,-0.00024000000000000003,1,-0.00012000000000000002,-0.0468786385,-0.7502914770000001,0.5928139905,0.28885405550000004,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.046982741,-0.7503289895,0.5928029685,0.2887623065,NO,NO,12,ON,5.2695,6.0555,4.389,8.32,10.7725,10.752,6.0555,12.3,0.4685,NO,0,0,63,NO
2025-06-28T19:31:53.799Z,YES,YES,-0.889999911,NO,NO,NO,NO,1855.4327400000002,-2005.39578,6305.128320000001,-6.319534445,3.150711355,2.86124748,511.5,1.1660000583,1.7930910884,0.62592,-0.06344000000000001,-0.7772800000000001,-0.12184,0.91068,0.39472,0.9819200000000001,0.12344000000000001,-0.1434,-0.7776000000000001,0.56572,0.27444,-0.0002,1,-0.00004,-0.047733887,-0.7502612550000001,0.593114306,0.288175199,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,-0.047814444500000004,-0.75027654,0.5931227945,0.2881045695,NO,NO,12,ON,5.1245,6.032,4.5125,8.325,10.752,10.731,6.0555,12.3,0.438,NO,0,0,63,NO
